SHOW_ID,TITLE,TYPE,GENRE,RELEASE_DATE,RATING,DURATION,COUNTRY,DIRECTOR,CAST,DATE_ADDED,DESCRIPTION
s183,Extraction,TV Show,Action,28-04-2011,Not Rated,1 Seasons,USA,NIL,"Actor F, Actor E, Actor B, Actor C",06-07-2000,NIL
s184,Ozark,Movie,Sci-Fi,09-02-2017,Not Rated,3 Seasons,Japan,NIL,Actor B,NIL,NIL
s185,Extraction,Movie,Horror,07-11-2001,Not Rated,NIL,France,Multiple Directors,Actor A,29-04-2000,"Love, betrayal, and drama unfold."
s186,You,TV Show,Documentary,14-05-2015,4.3,1 Seasons,Germany,NIL,"Actor F, Actor B",30-09-2003,An unexpected journey.
s187,Narcos,Movie,Action,26-11-2011,NIL,NIL,Japan,John Doe,Actor D,NIL,A thrilling story of survival.
s188,Dark,Movie,Romance,16-10-2020,6.8,NIL,Japan,NIL,"Actor E, Actor B, Actor A, Actor F",07-02-2024,A thrilling story of survival.
s189,The Irishman,TV Show,Comedy,06-04-2015,6.6,NIL,Canada,Jane Smith,"Actor E, Actor B, Actor D, Actor F, Actor A",03-08-2015,A thrilling story of survival.
s190,Breaking Bad,TV Show,Drama,24-05-2015,NIL,NIL,Japan,Multiple Directors,"Actor B, Actor F, Actor D, Actor E",02-05-2023,"Love, betrayal, and drama unfold."
s191,Enola Holmes,Movie,Romance,19-06-2014,NIL,134 min,India,John Doe,"Actor B, Actor A, Actor C",NIL,Based on true events.
s192,Red Notice,Movie,Horror,24-04-2004,8.6,NIL,South Korea,Multiple Directors,"Actor D, Actor E, Actor C",NIL,An unexpected journey.
s193,Peaky Blinders,Movie,Horror,24-12-2024,NIL,NIL,UK,Jane Smith,"Actor D, Actor E, Actor A, Actor B, Actor F",21-03-2020,NIL
s194,Breaking Bad,Movie,Sci-Fi,18-03-2012,NIL,165 min,UK,Multiple Directors,"Actor E, Actor C",15-07-2013,Based on true events.
s195,Narcos,TV Show,Comedy,09-06-2018,5.5,4 Seasons,Spain,Jane Smith,Actor A,13-03-2014,NIL
s196,Squid Game,Movie,Comedy,N/A,Not Rated,114 min,South Korea,NIL,"Actor B, Actor A, Actor D, Actor E, Actor C",03-02-2013,An unexpected journey.
s197,The Irishman,TV Show,Drama,08-12-2005,5.2,NIL,Canada,Jane Smith,"Actor C, Actor D, Actor B",11-03-2011,NIL
s198,Lucifer,Movie,Thriller,28-05-2011,Not Rated,3 Seasons,France,NIL,"Actor B, Actor F, Actor E, Actor A, Actor D",NIL,"Love, betrayal, and drama unfold."
s199,Black Mirror,TV Show,Unknown/Romance,01-05-2019,Not Rated,NIL,UK,John Doe,"Actor E, Actor C, Actor B",05-07-2010,Based on true events.
s200,The Irishman,TV Show,Thriller,25-10-2014,7.1,NIL,India,NIL,"Actor E, Actor B, Actor A",01-03-2013,An unexpected journey.
s201,Dark,Movie,Documentary,31-01-2020,NIL,3 Seasons,UK,NIL,"Actor B, Actor F, Actor D, Actor E, Actor C",04-10-2022,NIL
s202,Bird Box,Movie,Horror,21-06-2011,NIL,NIL,Japan,Multiple Directors,Actor C,03-09-2017,An unexpected journey.
s203,You,TV Show,Action,29-10-2014,NIL,NIL,France,Jane Smith,"Actor D, Actor E, Actor F, Actor A, Actor B",25-07-2013,An unexpected journey.
s204,You,TV Show,Comedy,03-08-2023,NIL,NIL,South Korea,Multiple Directors,"Actor D, Actor A",17-07-2001,A thrilling story of survival.
s205,You,TV Show,Horror,09-01-2010,7,7 Seasons,Germany,NIL,"Actor E, Actor B, Actor F",25-10-2006,Based on true events.
s206,NIL,Movie,Crime,03-02-2010,7.1,8 Seasons,Canada,NIL,"Actor E, Actor C, Actor F, Actor D, Actor A",NIL,NIL
s207,Stranger Things,TV Show,Thriller,18-09-2019,Not Rated,NIL,UK,NIL,"Actor D, Actor E, Actor A",17-02-2022,NIL
s208,The Night Agent,TV Show,Drama,07-10-2004,9.1,162 min,UK,Jane Smith,"Actor E, Actor D, Actor C, Actor B, Actor A",10-07-2020,NIL
s209,NIL,Movie,Drama,10-10-2001,8.8,6 Seasons,UK,NIL,"Actor B, Actor C",06-04-2024,A thrilling story of survival.
s210,The Night Agent,TV Show,Comedy,19-01-2013,NIL,134 min,South Korea,NIL,"Actor F, Actor B, Actor E",29-02-2000,Based on true events.
s211,Stranger Things,TV Show,Documentary,24-10-2007,4.5,6 Seasons,USA,Multiple Directors,"Actor F, Actor A",30-01-2019,NIL
s212,Squid Game,Movie,Crime,13-08-2008,4.8,NIL,South Korea,Jane Smith,"Actor C, Actor F",29-07-2005,NIL
s213,Dark,TV Show,Romance,27-07-2001,4.6,NIL,India,Jane Smith,"Actor B, Actor A",22-10-2024,NIL
s214,Wednesday,TV Show,Documentary,01-04-2003,NIL,NIL,USA,NIL,"Actor C, Actor D",07-02-2022,"Love, betrayal, and drama unfold."
s215,Bird Box,Movie,Unknown/Action,10-04-2017,NIL,NIL,USA,NIL,Actor D,20-11-2022,An unexpected journey.
s216,Bird Box,Movie,Thriller,N/A,5.9,NIL,South Korea,NIL,"Actor A, Actor E, Actor F",NIL,NIL
s217,Ozark,TV Show,Action,26-08-2006,Not Rated,NIL,Canada,NIL,"Actor E, Actor F, Actor C, Actor D",08-12-2011,NIL
s218,Stranger Things,TV Show,Documentary,18-08-2012,6,129 min,South Korea,NIL,Actor B,24-06-2016,Based on true events.
s219,Ozark,TV Show,Crime,28-11-2014,NIL,NIL,Japan,NIL,"Actor F, Actor C, Actor E, Actor D",29-02-2024,NIL
s220,The Irishman,TV Show,Drama,N/A,NIL,NIL,USA,NIL,"Actor A, Actor D, Actor C, Actor F, Actor E",NIL,An unexpected journey.
s221,Enola Holmes,Movie,Crime,12-05-2020,8,NIL,Canada,John Doe,"Actor A, Actor F, Actor C",23-08-2016,NIL
s222,The Witcher,Movie,Romance,N/A,7.3,155 min,India,NIL,"Actor C, Actor F, Actor E, Actor B",NIL,"Love, betrayal, and drama unfold."
s223,Wednesday,TV Show,Romance,15-12-2000,NIL,NIL,Germany,NIL,"Actor F, Actor A, Actor D",26-08-2012,NIL
s224,Stranger Things,Movie,Sci-Fi,24-10-2020,NIL,NIL,Germany,NIL,"Actor C, Actor A, Actor D, Actor E",23-03-2007,NIL
s225,Extraction,TV Show,Thriller,11-06-2016,6.9,NIL,Spain,Jane Smith,"Actor D, Actor B",11-12-2017,"Love, betrayal, and drama unfold."
s226,The Witcher,TV Show,Documentary,21-04-2020,Not Rated,5 Seasons,UK,John Doe,Actor E,16-05-2006,A thrilling story of survival.
s227,You,Movie,Comedy,N/A,4.2,NIL,Spain,John Doe,"Actor A, Actor C, Actor F, Actor D, Actor B",21-10-2008,"Love, betrayal, and drama unfold."
s228,Money Heist,TV Show,Drama,12-04-2005,NIL,NIL,Spain,John Doe,"Actor C, Actor A, Actor B, Actor E, Actor D",30-01-2010,"Love, betrayal, and drama unfold."
s229,Lucifer,TV Show,Romance,23-10-2007,Not Rated,NIL,Canada,NIL,Actor F,19-02-2012,Based on true events.
s230,The Crown,TV Show,Thriller,24-09-2008,Not Rated,2 Seasons,South Korea,John Doe,"Actor D, Actor B, Actor E, Actor F",NIL,A thrilling story of survival.
s231,Extraction,TV Show,Romance,05-10-2018,Not Rated,NIL,France,Multiple Directors,Actor B,25-05-2003,A thrilling story of survival.
s232,Lucifer,Movie,Horror,15-10-2009,4.5,92 min,Germany,Multiple Directors,Actor B,15-06-2012,A thrilling story of survival.
s233,The Witcher,TV Show,Action,16-11-2008,4.2,NIL,UK,Multiple Directors,"Actor F, Actor D, Actor A",NIL,NIL
s234,Black Mirror,TV Show,Horror,12-09-2008,Not Rated,164 min,Japan,John Doe,"Actor E, Actor A, Actor F",NIL,NIL
s235,The Crown,TV Show,Sci-Fi,17-07-2019,9.4,8 Seasons,France,John Doe,Actor D,09-03-2013,An unexpected journey.
s236,Enola Holmes,TV Show,Comedy,08-05-2011,7.7,7 Seasons,Germany,NIL,"Actor E, Actor D, Actor A, Actor B",11-11-2006,NIL
s237,Breaking Bad,TV Show,Crime,16-12-2002,NIL,NIL,USA,Jane Smith,"Actor F, Actor D, Actor C",28-04-2011,A thrilling story of survival.
s238,Wednesday,TV Show,Drama,N/A,NIL,NIL,Canada,Jane Smith,"Actor B, Actor A",30-06-2016,"Love, betrayal, and drama unfold."
s239,Ozark,TV Show,Romance,01-03-2011,4.6,7 Seasons,USA,John Doe,"Actor B, Actor C, Actor A, Actor D, Actor E",22-07-2010,NIL
s240,Red Notice,Movie,Comedy,23-05-2005,7.1,NIL,UK,John Doe,"Actor E, Actor B",25-10-2004,A thrilling story of survival.
s241,Lucifer,TV Show,Romance,N/A,5.7,NIL,UK,John Doe,"Actor F, Actor A, Actor B",17-05-2008,"Love, betrayal, and drama unfold."
s242,Wednesday,TV Show,Unknown/Horror,02-02-2011,NIL,NIL,USA,Jane Smith,Actor E,NIL,NIL
s243,Narcos,TV Show,Action,30-12-2013,Not Rated,115 min,Spain,Multiple Directors,"Actor A, Actor D, Actor F, Actor C, Actor B",NIL,An unexpected journey.
s244,Narcos,TV Show,Romance,17-09-2014,Not Rated,NIL,UK,NIL,"Actor B, Actor F, Actor A, Actor E",06-06-2005,NIL
s245,Squid Game,Movie,Horror,17-07-2012,5.9,7 Seasons,France,John Doe,"Actor E, Actor F, Actor C",15-10-2008,An unexpected journey.
s246,Dark,TV Show,Crime,22-02-2019,Not Rated,3 Seasons,USA,Multiple Directors,"Actor F, Actor C, Actor B, Actor A",23-09-2007,A thrilling story of survival.
s247,The Night Agent,TV Show,Crime,11-06-2009,7.7,NIL,Germany,Jane Smith,"Actor E, Actor F, Actor B",24-11-2023,NIL
s248,You,TV Show,Romance,14-12-2005,NIL,NIL,Japan,Jane Smith,"Actor A, Actor C",23-05-2021,A thrilling story of survival.
s249,Dark,Movie,Unknown/Drama,18-07-2015,Not Rated,NIL,USA,Multiple Directors,"Actor D, Actor A, Actor C",08-09-2012,NIL
s250,Stranger Things,Movie,Documentary,17-10-2007,5.1,126 min,Canada,NIL,"Actor E, Actor C, Actor A, Actor B",13-07-2001,Based on true events.
s251,Red Notice,Movie,Romance,09-04-2014,NIL,101 min,India,NIL,"Actor C, Actor D, Actor F",09-04-2005,A thrilling story of survival.
s252,Squid Game,TV Show,Unknown/Action,24-02-2022,6.7,7 Seasons,South Korea,Jane Smith,"Actor F, Actor E",13-08-2022,An unexpected journey.
s253,Lucifer,TV Show,Sci-Fi,28-05-2024,Not Rated,NIL,India,John Doe,"Actor B, Actor E, Actor A",29-04-2013,Based on true events.
s254,Breaking Bad,TV Show,Sci-Fi,29-06-2016,6.9,NIL,Germany,John Doe,"Actor D, Actor B, Actor C, Actor E",21-06-2002,An unexpected journey.
s255,The Crown,Movie,Unknown/Drama,23-10-2018,NIL,2 Seasons,Japan,NIL,"Actor D, Actor F, Actor C",19-05-2007,A thrilling story of survival.
s256,The Crown,Movie,Horror,12-05-2002,NIL,99 min,Germany,Multiple Directors,"Actor B, Actor E, Actor C, Actor F, Actor D",12-11-2018,Based on true events.
s257,The Irishman,TV Show,Comedy,N/A,5.3,NIL,Spain,Jane Smith,"Actor B, Actor C, Actor F, Actor E, Actor A",07-04-2016,NIL
s258,Extraction,TV Show,Comedy,11-05-2023,8.2,63 min,Germany,NIL,"Actor C, Actor F",NIL,NIL
s259,Extraction,TV Show,Sci-Fi,30-03-2008,NIL,80 min,Canada,Jane Smith,"Actor D, Actor F",31-07-2004,A thrilling story of survival.
s260,Ozark,Movie,Documentary,07-12-2007,6.5,100 min,India,John Doe,"Actor E, Actor C, Actor D, Actor B",15-02-2024,Based on true events.
s261,Breaking Bad,Movie,Horror,24-09-2000,5.9,176 min,Japan,John Doe,"Actor C, Actor B, Actor E",08-03-2016,A thrilling story of survival.
s262,Dark,TV Show,Horror,22-01-2003,NIL,NIL,Spain,NIL,"Actor F, Actor A",05-09-2000,An unexpected journey.
s263,Stranger Things,TV Show,Comedy,N/A,7.2,NIL,South Korea,John Doe,"Actor D, Actor F, Actor B, Actor E, Actor A",01-05-2007,A thrilling story of survival.
s264,Bird Box,Movie,Documentary,28-04-2015,7.2,116 min,India,Multiple Directors,"Actor D, Actor E, Actor A",25-03-2011,An unexpected journey.
s265,Breaking Bad,Movie,Horror,06-10-2017,NIL,63 min,India,Multiple Directors,Actor B,03-05-2007,A thrilling story of survival.
s266,Squid Game,TV Show,Sci-Fi,11-12-2023,7.4,NIL,UK,Multiple Directors,Actor A,04-12-2024,Based on true events.
s267,Bird Box,Movie,Thriller,N/A,Not Rated,NIL,India,Multiple Directors,"Actor B, Actor F, Actor C, Actor D",NIL,A thrilling story of survival.
s268,Narcos,TV Show,Crime,16-07-2007,NIL,NIL,Canada,John Doe,"Actor B, Actor C, Actor E",22-09-2001,Based on true events.
s269,You,Movie,Thriller,03-07-2003,Not Rated,7 Seasons,France,NIL,"Actor E, Actor B",23-01-2015,"Love, betrayal, and drama unfold."
s270,Enola Holmes,Movie,Documentary,N/A,5.1,NIL,India,NIL,"Actor C, Actor B, Actor E",11-10-2019,NIL
s271,Stranger Things,TV Show,Comedy,02-05-2019,NIL,NIL,Spain,Jane Smith,"Actor A, Actor D, Actor B, Actor F",NIL,"Love, betrayal, and drama unfold."
s272,The Night Agent,TV Show,Horror,06-09-2018,NIL,103 min,Canada,Jane Smith,"Actor E, Actor D, Actor F, Actor C, Actor A",11-03-2014,"Love, betrayal, and drama unfold."
s273,Red Notice,Movie,Documentary,08-01-2007,Not Rated,4 Seasons,South Korea,NIL,"Actor B, Actor F, Actor A, Actor E",31-05-2012,"Love, betrayal, and drama unfold."
s274,You,Movie,Romance,05-02-2003,NIL,NIL,India,John Doe,"Actor B, Actor D, Actor E, Actor F, Actor C",03-11-2014,An unexpected journey.
s275,The Irishman,Movie,Horror,09-04-2002,NIL,NIL,Germany,John Doe,"Actor A, Actor C, Actor D, Actor B",02-02-2004,"Love, betrayal, and drama unfold."
s276,The Irishman,Movie,Thriller,04-06-2005,NIL,8 Seasons,India,Jane Smith,"Actor E, Actor F, Actor C",16-10-2016,A thrilling story of survival.
s277,Money Heist,TV Show,Romance,20-04-2011,NIL,160 min,South Korea,NIL,"Actor E, Actor C, Actor F, Actor A, Actor D",NIL,"Love, betrayal, and drama unfold."
s278,NIL,Movie,Horror,29-12-2007,NIL,163 min,France,John Doe,"Actor B, Actor D, Actor C, Actor E, Actor A",NIL,An unexpected journey.
s279,Ozark,Movie,Horror,02-08-2001,Not Rated,147 min,Germany,NIL,"Actor D, Actor A, Actor F",15-02-2015,Based on true events.
s280,Stranger Things,TV Show,Unknown/Horror,18-03-2018,7.5,1 Seasons,France,John Doe,Actor E,08-04-2016,NIL
s281,The Witcher,Movie,Thriller,19-08-2006,NIL,NIL,India,NIL,Actor B,28-02-2016,NIL
s282,The Witcher,Movie,Crime,N/A,Not Rated,6 Seasons,UK,John Doe,"Actor A, Actor C, Actor F",06-12-2023,Based on true events.
s283,Breaking Bad,TV Show,Romance,13-09-2018,7.7,NIL,South Korea,Jane Smith,"Actor A, Actor F",03-10-2006,A thrilling story of survival.
s284,Money Heist,Movie,Horror,08-09-2003,9.3,NIL,Spain,John Doe,"Actor E, Actor F, Actor B, Actor C, Actor D",27-11-2015,NIL
s285,Black Mirror,Movie,Thriller,17-12-2020,NIL,NIL,South Korea,Multiple Directors,Actor B,06-03-2003,NIL
s286,Money Heist,Movie,Thriller,14-10-2024,NIL,NIL,South Korea,NIL,"Actor D, Actor A",24-02-2020,A thrilling story of survival.
s287,The Night Agent,TV Show,Sci-Fi,07-07-2013,Not Rated,6 Seasons,India,Jane Smith,"Actor C, Actor E, Actor A",08-02-2019,"Love, betrayal, and drama unfold."
s288,Narcos,Movie,Romance,N/A,8.9,NIL,UK,Multiple Directors,Actor A,25-04-2013,An unexpected journey.
s289,Peaky Blinders,TV Show,Horror,22-12-2015,8.8,NIL,USA,Multiple Directors,Actor B,NIL,A thrilling story of survival.
s290,Extraction,Movie,Drama,13-09-2019,NIL,4 Seasons,South Korea,NIL,"Actor F, Actor D, Actor A, Actor E, Actor B",14-12-2019,An unexpected journey.
s291,Extraction,Movie,Romance,18-05-2023,NIL,5 Seasons,France,Multiple Directors,"Actor A, Actor C, Actor B, Actor F",07-06-2017,NIL
s292,NIL,Movie,Unknown/Sci-Fi,10-12-2014,NIL,142 min,South Korea,Jane Smith,"Actor B, Actor F, Actor C, Actor E, Actor D",NIL,NIL
s293,Bird Box,TV Show,Documentary,30-12-2002,Not Rated,6 Seasons,USA,John Doe,"Actor F, Actor E",07-12-2019,An unexpected journey.
s294,Squid Game,Movie,Drama,26-04-2005,NIL,118 min,India,Multiple Directors,"Actor E, Actor A, Actor C",26-01-2012,NIL
s295,Bird Box,Movie,Thriller,05-02-2014,Not Rated,NIL,Germany,NIL,"Actor C, Actor B, Actor A, Actor D, Actor E",17-03-2019,NIL
s296,Stranger Things,Movie,Documentary,26-10-2020,Not Rated,NIL,Spain,John Doe,"Actor F, Actor A, Actor C, Actor E, Actor B",07-09-2015,NIL
s297,You,Movie,Unknown/Documentary,26-07-2019,8.3,81 min,Spain,NIL,Actor C,NIL,"Love, betrayal, and drama unfold."
s298,The Irishman,TV Show,Romance,25-08-2020,Not Rated,NIL,Japan,Jane Smith,"Actor B, Actor D, Actor F, Actor C",08-10-2007,"Love, betrayal, and drama unfold."
s299,Red Notice,Movie,Horror,17-03-2002,Not Rated,NIL,Canada,NIL,Actor E,31-07-2021,A thrilling story of survival.
s300,Stranger Things,Movie,Drama,07-12-2017,Not Rated,2 Seasons,Japan,NIL,"Actor C, Actor A",NIL,A thrilling story of survival.
s301,Lucifer,Movie,Romance,21-02-2009,9,2 Seasons,France,NIL,"Actor E, Actor B, Actor A, Actor F, Actor C",22-11-2015,An unexpected journey.
s302,The Night Agent,Movie,Documentary,02-07-2008,Not Rated,3 Seasons,France,John Doe,"Actor F, Actor D",NIL,NIL
s303,Black Mirror,TV Show,Crime,14-08-2008,NIL,6 Seasons,France,John Doe,"Actor F, Actor B, Actor E",15-06-2008,NIL
s304,Extraction,Movie,Thriller,09-03-2021,Not Rated,NIL,India,Jane Smith,"Actor C, Actor F, Actor E",12-11-2022,NIL
s305,Black Mirror,Movie,Romance,09-01-2023,Not Rated,NIL,USA,Jane Smith,"Actor F, Actor E",27-07-2024,NIL
s306,Red Notice,TV Show,Thriller,17-05-2011,NIL,NIL,South Korea,John Doe,"Actor E, Actor A, Actor F, Actor C",18-01-2021,A thrilling story of survival.
s307,You,Movie,Comedy,14-02-2013,7.4,171 min,Canada,NIL,"Actor C, Actor A, Actor F, Actor E, Actor B",NIL,A thrilling story of survival.
s308,Extraction,Movie,Romance,04-09-2010,NIL,NIL,France,John Doe,"Actor F, Actor D",19-11-2017,Based on true events.
s309,Black Mirror,TV Show,Documentary,24-12-2004,7.1,NIL,Spain,NIL,"Actor A, Actor D, Actor C",13-12-2010,NIL
s310,Red Notice,Movie,Sci-Fi,13-03-2017,Not Rated,NIL,South Korea,John Doe,"Actor F, Actor B, Actor A, Actor D, Actor C",12-02-2008,A thrilling story of survival.
s311,Extraction,TV Show,Romance,01-02-2009,7.8,NIL,USA,Multiple Directors,Actor E,29-11-2022,NIL
s312,Lucifer,TV Show,Crime,26-10-2006,Not Rated,7 Seasons,Germany,John Doe,"Actor B, Actor E, Actor A, Actor D",26-09-2009,NIL
s313,You,Movie,Unknown/Comedy,16-01-2005,NIL,1 Seasons,France,NIL,Actor E,13-09-2013,NIL
s314,Red Notice,Movie,Romance,06-05-2015,Not Rated,158 min,Japan,NIL,Actor E,NIL,NIL
s315,Breaking Bad,TV Show,Comedy,21-11-2004,6.4,NIL,France,Multiple Directors,"Actor B, Actor F",NIL,A thrilling story of survival.
s316,The Night Agent,TV Show,Thriller,17-12-2005,Not Rated,103 min,Canada,John Doe,"Actor A, Actor B, Actor C",04-03-2009,NIL
s317,Lucifer,Movie,Documentary,13-06-2004,NIL,136 min,India,John Doe,Actor E,27-01-2005,NIL
s318,Black Mirror,Movie,Romance,11-11-2017,7.9,NIL,South Korea,John Doe,"Actor E, Actor F, Actor D, Actor B, Actor C",08-06-2016,Based on true events.
s319,Wednesday,TV Show,Comedy,09-11-2010,5.6,2 Seasons,South Korea,John Doe,"Actor D, Actor C, Actor A, Actor B",19-02-2016,Based on true events.
s320,You,TV Show,Action,10-02-2015,Not Rated,NIL,South Korea,Multiple Directors,"Actor A, Actor D, Actor C, Actor F",12-11-2021,NIL
s321,The Irishman,Movie,Sci-Fi,18-03-2022,4.2,NIL,UK,John Doe,"Actor E, Actor F",NIL,NIL
s322,Bird Box,TV Show,Romance,04-05-2008,NIL,3 Seasons,USA,Multiple Directors,"Actor C, Actor E, Actor D, Actor A",28-11-2018,"Love, betrayal, and drama unfold."
s323,The Witcher,TV Show,Unknown/Romance,N/A,5.3,NIL,Canada,Jane Smith,"Actor E, Actor D, Actor C, Actor F",03-05-2006,A thrilling story of survival.
s324,Dark,Movie,Documentary,12-06-2017,6.6,7 Seasons,Canada,NIL,Actor D,04-10-2016,"Love, betrayal, and drama unfold."
s325,Dark,TV Show,Romance,09-11-2012,Not Rated,NIL,UK,NIL,"Actor C, Actor B, Actor D",06-02-2022,An unexpected journey.
s326,Breaking Bad,Movie,Unknown/Sci-Fi,25-02-2020,NIL,NIL,Germany,Multiple Directors,"Actor D, Actor E",29-12-2004,A thrilling story of survival.
s327,The Irishman,Movie,Thriller,28-07-2012,NIL,5 Seasons,South Korea,John Doe,"Actor A, Actor F",NIL,NIL
s328,Enola Holmes,Movie,Horror,11-01-2008,5.1,NIL,Canada,Jane Smith,"Actor C, Actor F, Actor A, Actor D",15-10-2005,Based on true events.
s329,The Crown,TV Show,Drama,25-09-2008,Not Rated,8 Seasons,India,John Doe,"Actor B, Actor F",24-05-2005,An unexpected journey.
s330,Black Mirror,TV Show,Drama,09-10-2000,8.2,84 min,France,Multiple Directors,"Actor C, Actor E, Actor A, Actor F, Actor B",04-02-2003,A thrilling story of survival.
s331,Money Heist,TV Show,Documentary,13-12-2003,6,NIL,South Korea,Jane Smith,"Actor D, Actor B",07-07-2018,NIL
s332,Extraction,Movie,Unknown/Comedy,31-10-2008,NIL,NIL,Canada,John Doe,"Actor A, Actor E, Actor C, Actor D",08-06-2022,Based on true events.
s333,Red Notice,Movie,Horror,24-05-2009,Not Rated,NIL,Canada,John Doe,"Actor D, Actor E, Actor A, Actor C",06-06-2012,NIL
s334,Black Mirror,TV Show,Horror,18-11-2022,5,66 min,India,Jane Smith,"Actor F, Actor A, Actor C",20-02-2002,Based on true events.
s335,Peaky Blinders,Movie,Documentary,03-03-2001,NIL,NIL,UK,John Doe,"Actor D, Actor B, Actor A, Actor F, Actor C",26-01-2000,An unexpected journey.
s336,Squid Game,Movie,Drama,21-06-2013,NIL,NIL,India,John Doe,Actor C,02-11-2014,An unexpected journey.
s337,Squid Game,TV Show,Romance,15-11-2008,8.8,2 Seasons,UK,John Doe,"Actor F, Actor B, Actor C",NIL,NIL
s338,Extraction,Movie,Drama,N/A,Not Rated,NIL,Germany,John Doe,"Actor D, Actor C, Actor B, Actor E",06-05-2017,An unexpected journey.
s339,Narcos,TV Show,Documentary,01-07-2010,Not Rated,125 min,USA,Multiple Directors,Actor A,29-04-2013,"Love, betrayal, and drama unfold."
s340,The Irishman,TV Show,Comedy,27-04-2011,Not Rated,107 min,South Korea,Multiple Directors,"Actor E, Actor C",29-12-2015,Based on true events.
s341,Bird Box,TV Show,Unknown/Sci-Fi,30-01-2024,NIL,NIL,Spain,NIL,"Actor D, Actor B, Actor F, Actor A",22-04-2019,"Love, betrayal, and drama unfold."
s342,Enola Holmes,Movie,Sci-Fi,27-02-2017,NIL,NIL,Germany,Multiple Directors,"Actor A, Actor D, Actor C",22-10-2008,A thrilling story of survival.
s343,Squid Game,Movie,Sci-Fi,09-09-2020,NIL,NIL,Germany,NIL,"Actor A, Actor C",NIL,NIL
s344,Peaky Blinders,TV Show,Crime,11-11-2024,9.3,98 min,Spain,NIL,"Actor A, Actor B, Actor F, Actor E",21-06-2001,An unexpected journey.
s345,Squid Game,Movie,Comedy,12-03-2005,8.6,NIL,Spain,NIL,"Actor F, Actor E, Actor C",10-08-2023,NIL
s346,Dark,TV Show,Drama,21-03-2013,Not Rated,NIL,Germany,NIL,"Actor F, Actor E, Actor D, Actor A, Actor B",30-09-2006,Based on true events.
s347,You,Movie,Unknown/Crime,09-07-2006,Not Rated,3 Seasons,Canada,John Doe,"Actor C, Actor A, Actor E",30-08-2011,NIL
s348,Black Mirror,TV Show,Action,22-03-2018,Not Rated,1 Seasons,Japan,NIL,"Actor A, Actor F, Actor B, Actor E",24-02-2018,NIL
s349,Red Notice,TV Show,Sci-Fi,06-02-2016,NIL,NIL,Japan,John Doe,"Actor C, Actor D",14-03-2013,An unexpected journey.
s350,Money Heist,Movie,Unknown/Comedy,06-12-2023,Not Rated,NIL,Canada,Multiple Directors,"Actor F, Actor B, Actor C",11-05-2014,A thrilling story of survival.
